symbol,basic_industry,macro,sector,industry
SVLL,Logistics Solution Provider,Services,Services,Transport Services
SVPGLOB,Other Textile Products,Consumer Discretionary,Textiles,Textiles & Apparels
SWANENERGY,Diversified,Diversified,Diversified,Diversified
SWARAJ,Other Textile Products,Consumer Discretionary,Textiles,Textiles & Apparels
SWARAJENG,Compressors Pumps & Diesel Engines,Industrials,Capital Goods,Industrial Products
SWASTIK,Iron & Steel Products,Industrials,Capital Goods,Industrial Products
SWELECTES,Heavy Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
SWSOLAR,Civil Construction,Industrials,Construction,Construction
SYMPHONY,Household Appliances,Consumer Discretionary,Consumer Durables,Consumer Durables
SYNCOMF,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals & Biotechnology
SYNGENE,Healthcare Research Analytics & Technology,Healthcare,Healthcare,Healthcare Services
SYNOPTICS,IT Enabled Services,Information Technology,Information Technology,IT - Services
SYRMA,Industrial Products,Industrials,Capital Goods,Industrial Manufacturing
SYSTANGO,Computers - Software & Consulting,Information Technology,Information Technology,IT - Software
TAC,Computers - Software & Consulting,Information Technology,Information Technology,IT - Software
TAINWALCHM,Plastic Products - Industrial,Industrials,Capital Goods,Industrial Products
TAJGVK,Hotels & Resorts,Consumer Discretionary,Consumer Services,Leisure Services
TAKE,Healthcare Research Analytics & Technology,Healthcare,Healthcare,Healthcare Services
TALBROAUTO,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
TANLA,Software Products,Information Technology,Information Technology,IT - Software
TARACHAND,Diversified Commercial Services,Services,Services,Commercial Services & Supplies
TARAPUR,Heavy Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
TARC,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
TARMAT,Civil Construction,Industrials,Construction,Construction
TARSONS,Medical Equipment & Supplies,Healthcare,Healthcare,Healthcare Equipment & Supplies
TASTYBITE,Packaged Foods,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products
TATACAP,,,,
TATACAP,,,,
TATACAP,,,,
TATACAPHSG,,,,
TATACAPHSG,,,,
TATACHEM,Commodity Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
TATACOMM,Telecom - Cellular & Fixed line services,Telecommunication,Telecommunication,Telecom - Services
TATACONSUM,Tea & Coffee,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
TATAELXSI,Computers - Software & Consulting,Information Technology,Information Technology,IT - Software
TATAGOLD,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
TATAINVEST,Investment Company,Financial Services,Financial Services,Finance
TATAMOTORS,Passenger Cars & Utility Vehicles,Consumer Discretionary,Automobile and Auto Components,Automobiles
TATAMTRDVR,Passenger Cars & Utility Vehicles,Consumer Discretionary,Automobile and Auto Components,Automobiles
TATAPOWER,Integrated Power Utilities,Utilities,Power,Power
TATASTEEL,Iron & Steel,Commodities,Metals & Mining,Ferrous Metals
TATATECH,IT Enabled Services,Information Technology,Information Technology,IT - Services
TATSILV,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
TATVA,Specialty Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
TBZ,Gems Jewellery And Watches,Consumer Discretionary,Consumer Durables,Consumer Durables
TCI,Logistics Solution Provider,Services,Services,Transport Services
TCIEXP,Logistics Solution Provider,Services,Services,Transport Services
TCIFINANCE,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
TCL,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
TCLCONS,Civil Construction,Industrials,Construction,Construction
TCNSBRANDS,Garments & Apparels,Consumer Discretionary,Textiles,Textiles & Apparels
TCPLPACK,Packaging,Industrials,Capital Goods,Industrial Products
TCS,Computers - Software & Consulting,Information Technology,Information Technology,IT - Software
TDPOWERSYS,Heavy Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
TEAMLEASE,Diversified Commercial Services,Services,Services,Commercial Services & Supplies
TECH,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
TECHIN,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
TECHLABS,Computers - Software & Consulting,Information Technology,Information Technology,IT - Software
TECHM,Computers - Software & Consulting,Information Technology,Information Technology,IT - Software
TECHNOE,Civil Construction,Industrials,Construction,Construction
TECILCHEM,Commodity Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
TEGA,Industrial Products,Industrials,Capital Goods,Industrial Manufacturing
TEJASNET,Telecom - Equipment & Accessories,Telecommunication,Telecommunication,Telecom - Equipment & Accessories
TEMBO,Iron & Steel Products,Industrials,Capital Goods,Industrial Products
TERASOFT,IT Enabled Services,Information Technology,Information Technology,IT - Services
TEXINFRA,Diversified Commercial Services,Services,Services,Commercial Services & Supplies
TEXMOPIPES,Plastic Products - Industrial,Industrials,Capital Goods,Industrial Products
TEXRAIL,Industrial Products,Industrials,Capital Goods,Industrial Manufacturing
TFCILTD,Financial Institution,Financial Services,Financial Services,Finance
TFL,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
TGBHOTELS,Hotels & Resorts,Consumer Discretionary,Consumer Services,Leisure Services
TGL,Civil Construction,Industrials,Construction,Construction
THANGAMAYL,Gems Jewellery And Watches,Consumer Discretionary,Consumer Durables,Consumer Durables
THEINVEST,Other Financial Services,Financial Services,Financial Services,Finance
THEJO,Industrial Products,Industrials,Capital Goods,Industrial Manufacturing
THEMISMED,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals & Biotechnology
THERMAX,Heavy Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
THOMASCOOK,Tour Travel Related Services,Consumer Discretionary,Consumer Services,Leisure Services
THOMASCOTT,Garments & Apparels,Consumer Discretionary,Textiles,Textiles & Apparels
THYROCARE,Healthcare Service Provider,Healthcare,Healthcare,Healthcare Services
TI,Breweries & Distilleries,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages
TIDEWATER,Lubricants,Energy,Oil Gas & Consumable Fuels,Petroleum Products
TIIL,Iron & Steel Products,Industrials,Capital Goods,Industrial Products
TIINDIA,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
TIJARIA,Plastic Products - Industrial,Industrials,Capital Goods,Industrial Products
TIL,Construction Vehicles,Industrials,Capital Goods,Agricultural Commercial & Construction Vehicles
TIL-RE,Construction Vehicles,Industrials,Capital Goods,Agricultural Commercial & Construction Vehicles
TIMESCAN,Logistics Solution Provider,Services,Services,Transport Services
TIMESGTY,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
TIMETECHNO,Plastic Products - Industrial,Industrials,Capital Goods,Industrial Products
TIMKEN,Abrasives & Bearings,Industrials,Capital Goods,Industrial Products
TIPSFILMS,Film Production Distribution & Exhibition,Consumer Discretionary,Media Entertainment & Publication,Entertainment
TIPSINDLTD,Media & Entertainment,Consumer Discretionary,Media Entertainment & Publication,Entertainment
TIRUMALCHM,Commodity Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
TIRUPATI,Plastic Products - Industrial,Industrials,Capital Goods,Industrial Products
TIRUPATIFL,Castings & Forgings,Industrials,Capital Goods,Industrial Products
TITAGARH,Railway Wagons,Industrials,Capital Goods,Industrial Manufacturing
TITAN,Gems Jewellery And Watches,Consumer Discretionary,Consumer Durables,Consumer Durables
TMB,Private Sector Bank,Financial Services,Financial Services,Banks
TNIDETF,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
TNPETRO,Petrochemicals,Commodities,Chemicals,Chemicals & Petrochemicals
TNPL,Paper & Paper Products,Commodities,Forest Materials,Paper Forest & Jute Products
TNTELE,Telecom - Equipment & Accessories,Telecommunication,Telecommunication,Telecom - Equipment & Accessories
TOKYOPLAST,Plastic Products - Consumer,Consumer Discretionary,Consumer Durables,Consumer Durables
TORNTPHARM,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals & Biotechnology
TORNTPOWER,Integrated Power Utilities,Utilities,Power,Power
TOTAL,Logistics Solution Provider,Services,Services,Transport Services
TOUCHWOOD,Other Consumer Services,Consumer Discretionary,Consumer Services,Other Consumer Services
TPHQ,Civil Construction,Industrials,Construction,Construction
TPLPLASTEH,Packaging,Industrials,Capital Goods,Industrial Products
TRACXN,Data Processing Services,Services,Services,Commercial Services & Supplies
TRANSTEEL,Furniture Home Furnishing,Consumer Discretionary,Consumer Durables,Consumer Durables
TRANSWIND,Civil Construction,Industrials,Construction,Construction
TREEHOUSE,Education,Consumer Discretionary,Consumer Services,Other Consumer Services
TREJHARA,Computers - Software & Consulting,Information Technology,Information Technology,IT - Software
TREL,Logistics Solution Provider,Services,Services,Transport Services
TRENT,Speciality Retail,Consumer Discretionary,Consumer Services,Retailing
TRF,Industrial Products,Industrials,Capital Goods,Industrial Manufacturing
TRIDENT,Other Textile Products,Consumer Discretionary,Textiles,Textiles & Apparels
TRIDHYA,Diversified Commercial Services,Services,Services,Commercial Services & Supplies
TRIGYN,Computers - Software & Consulting,Information Technology,Information Technology,IT - Software
TRIL,Heavy Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
TRITURBINE,Heavy Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
TRIVENI,Sugar,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
TRU,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
TRUST,Software Products,Information Technology,Information Technology,IT - Software
TTKHLTCARE,Diversified,Diversified,Diversified,Diversified
TTKPRESTIG,Household Appliances,Consumer Discretionary,Consumer Durables,Consumer Durables
TTL,Other Textile Products,Consumer Discretionary,Textiles,Textiles & Apparels
TTML,Telecom - Cellular & Fixed line services,Telecommunication,Telecommunication,Telecom - Services
TV18BRDCST,TV Broadcasting & Software Production,Consumer Discretionary,Media Entertainment & Publication,Entertainment
TVSELECT,Computers Hardware & Equipments,Information Technology,Information Technology,IT - Hardware
TVSHLTD,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
TVSMOTOR,2/3 Wheelers,Consumer Discretionary,Automobile and Auto Components,Automobiles
TVSSCS,Logistics Solution Provider,Services,Services,Transport Services
TVSSRICHAK,Tyres & Rubber Products,Consumer Discretionary,Automobile and Auto Components,Auto Components
TVTODAY,TV Broadcasting & Software Production,Consumer Discretionary,Media Entertainment & Publication,Entertainment
TVVISION,TV Broadcasting & Software Production,Consumer Discretionary,Media Entertainment & Publication,Entertainment
UBL,Breweries & Distilleries,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages
UCAL,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
UCOBANK,Public Sector Bank,Financial Services,Financial Services,Banks
UDAICEMENT,Cement & Cement Products,Commodities,Construction Materials,Cement & Cement Products
UDS,Diversified Commercial Services,Services,Services,Commercial Services & Supplies
UEL,Power Generation,Utilities,Power,Power
UFLEX,Packaging,Industrials,Capital Goods,Industrial Products
UFO,Film Production Distribution & Exhibition,Consumer Discretionary,Media Entertainment & Publication,Entertainment
UGARSUGAR,Sugar,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
UGROCAP,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
UGROCAP,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
UGROCAP,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
UGROCAP,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
UGROCAP,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
UJJIVAN,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Finance
UJJIVANSFB,Other Bank,Financial Services,Financial Services,Banks
ULTRACEMCO,Cement & Cement Products,Commodities,Construction Materials,Cement & Cement Products
UMA,Packaging,Industrials,Capital Goods,Industrial Products
UMAEXPORTS,Trading & Distributors,Services,Services,Commercial Services & Supplies
UMANGDAIRY,Dairy Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products
UMESLTD,E-Learning,Consumer Discretionary,Consumer Services,Other Consumer Services
UNICHEMLAB,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals & Biotechnology
UNIDT,Industrial Products,Industrials,Capital Goods,Industrial Manufacturing
UNIENTER,Trading - Chemicals,Commodities,Chemicals,Chemicals & Petrochemicals
UNIHEALTH,Hospital,Healthcare,Healthcare,Healthcare Services
UNIINFO,Other Telecom Services,Telecommunication,Telecommunication,Telecom - Services
UNIONBANK,Public Sector Bank,Financial Services,Financial Services,Banks
UNIPARTS,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
UNITECH,Residential Commercial Projects,Consumer Discretionary,Realty,Realty
UNITEDPOLY,Other Textile Products,Consumer Discretionary,Textiles,Textiles & Apparels
UNITEDTEA,Tea & Coffee,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
UNIVAFOODS,Hotels & Resorts,Consumer Discretionary,Consumer Services,Leisure Services
UNIVASTU,Civil Construction,Industrials,Construction,Construction
UNIVCABLES,Cables - Electricals,Industrials,Capital Goods,Industrial Products
UNIVPHOTO,Household Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products
UNOMINDA,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
UPL,Pesticides & Agrochemicals,Commodities,Chemicals,Fertilizers & Agrochemicals
URAVI,Auto Components & Equipments,Consumer Discretionary,Automobile and Auto Components,Auto Components
URBAN,Waste Management,Utilities,Utilities,Other Utilities
URJA,Heavy Electrical Equipment,Industrials,Capital Goods,Electrical Equipment
USASEEDS,Other Agricultural Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
USHAMART,Iron & Steel Products,Industrials,Capital Goods,Industrial Products
USK,Civil Construction,Industrials,Construction,Construction
UTIAMC,Asset Management Company,Financial Services,Financial Services,Capital Markets
UTIBANKETF,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
UTINEXT50,,,,
UTINIFTETF,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
UTISENSETF,Mutual Fund Scheme,Financial Services,Financial Services,Capital Markets
UTISXN50,,,,
UTKARSHBNK,Other Bank,Financial Services,Financial Services,Banks
UTTAMSUGAR,Sugar,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products
V2RETAIL,Speciality Retail,Consumer Discretionary,Consumer Services,Retailing
VADILALIND,Dairy Products,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products
